#{"t_start": 1761782181.083617, "env_id": "None"}
r,l,t
-16.75,407,382.744408
-118.042857,405,383.043166
-116.607143,434,383.29648
-17.764286,432,383.528616
25.0,352,383.736446
15.314286,401,383.953596
-66.678571,378,384.165536
-3.0,358,385.424537
-74.135714,348,385.711334
-170.421429,511,385.98316
-65.5,344,386.194998
22.928571,351,386.403061
18.735714,408,386.622135
-108.821429,432,386.847158
-123.5,344,388.091649
-96.828571,404,388.392447
-26.75,445,388.649386
-52.028571,397,388.872691
-24.764286,423,389.09464
-88.935714,433,389.315555
-59.021429,410,389.533589
-55.278571,386,390.782129
-18.85,356,391.066875
-61.5,396,391.305426
-7.728571,426,391.534227
-74.828571,397,391.7501
-51.607143,443,391.973699
-70.507143,517,393.199018
-98.328571,371,393.486153
-96.521429,444,393.73932
-42.278571,373,393.959851
-81.764286,394,394.177519
-88.764286,430,394.397359
1.0,344,394.603081
-51.5,355,395.841751
33.471429,421,396.149019
-156.057143,401,396.392589
-34.55,455,396.631537
27.171429,381,396.843532
-65.764286,394,397.058826
-99.592857,419,397.279005
-105.778571,398,398.555381
31.578571,414,398.852881
-154.335714,384,399.088719
-76.0,397,399.309084
-148.035714,418,399.530182
-39.821429,380,399.741471
-75.207143,424,400.900625
-31.978571,416,401.203268
-126.328571,429,401.455909
35.535714,450,401.692081
2.171429,370,401.903773
-152.857143,394,402.118895
-86.042857,402,402.334253
-111.828571,401,403.578681
25.321429,354,403.863614
-88.464286,399,404.10666
-93.614286,403,404.331862
-3.235714,458,404.557854
-72.5,338,404.761634
